# Usage of the SMARTS in these files is allowed only adhering to the CC-BY-ND license in this directory
SMARTS,trivialname,group
P1OCCCCC1,Oxaphosphepane,cyclic
P1OCC1,Oxaphosphetane,cyclic
P1OCCCC1,Oxaphosphinane,cyclic
P1OC1,Oxaphosphirane,cyclic
P=1OC1,Oxaphosphirene,cyclic
P1OCCCCCC1,Oxaphosphocane,cyclic
P1[O+]=CC=C1,Oxaphosphol-2-ium,cyclic
P1OCCC1,Oxaphospholane,cyclic
P1OC=C=C1,Oxaphosphole,cyclic
P=1OC=CC1,Oxaphosphole,cyclic
P1OCCCCCCC1,Oxaphosphonane,cyclic
S1PCCCCO1,Oxathiaphosphepane,cyclic
S1PCCCO1,Oxathiaphosphinane,cyclic
S1P=CC=CO1,Oxathiaphosphinine,cyclic
S1PC=C=CO1,Oxathiaphosphinine,cyclic
S1PCCO1,Oxathiaphospholane,cyclic
S1OC=C=PN1,Oxathiazaphosphinine,cyclic
S1OC=CP=N1,Oxathiazaphosphinine,cyclic
S1OCPN1,Oxathiazaphospholidine,cyclic
O1NNNCCC1,Oxatriazepane,cyclic
o1nnnccc1,Oxatriazepine,cyclic
O1NNNCC1,Oxatriazinane,cyclic
O1NNNCCCC1,Oxatriazocane,cyclic
o1nnnc1,Oxatriazole,cyclic
O1NNNC1,Oxatriazolidine,cyclic
O1NNNCCCCC1,Oxatriazonane,cyclic
P1POCCP1,Oxatriphosphinane,cyclic
P1NOCCCC1,Oxazaphosphepane,cyclic
P1NOC1,Oxazaphosphetidine,cyclic
P1NOCCC1,Oxazaphosphinane,cyclic
P=1ON1,Oxazaphosphirene,cyclic
P1NOCCCCC1,Oxazaphosphocane,cyclic
P=1NOC=C1,Oxazaphosphole,cyclic
P1NOCC1,Oxazaphospholidine,cyclic
P1NOCCCCCC1,Oxazaphosphonane,cyclic
O1NCCCCC1,Oxazepane,cyclic
o1nccccc1,Oxazepine,cyclic
O1NCC1,Oxazetidine,cyclic
O1NCCCC1,Oxazinane,cyclic
o1nc1,Oxazirene,cyclic
O1NC1,Oxaziridine,cyclic
O1NCCCCCC1,Oxazocane,cyclic
c1occn1,Oxazole,cyclic
O1CCN=C1,Oxazoline,cyclic
O1NCCCCCCC1,Oxazonane,cyclic
o1nccccccc1,Oxazonine,cyclic
O1CCCCCC1,Oxepane,cyclic
o1cccccc1,Oxepine,cyclic
O1CCC1,Oxetane,cyclic
O1C=CC1,Oxetene,cyclic
O1CC1,Oxirane,cyclic
o1cc1,Oxirene,cyclic
O1CCCCCCC1,Oxocane,cyclic
O1CCCCCCCC1,Oxonane,cyclic
o1cccccccc1,Oxonine,cyclic
c1cccc2c1nc3c(n2)cccc3,Phenazine,cyclic
c1cccc2c1Sc3c(N2)cccc3,Phenothiazine,cyclic
c1cccc2c1Sc3c(O2)cccc3,Phenoxathiine,cyclic
c1c2c(ccc1)Nc3c(O2)cccc3,Phenoxazine,cyclic
P1CCCCCCCCCC1,Phosphacycloundecane,cyclic
P1CCCCCCCCC1,Phosphecane,cyclic
P1CCCCCC1,Phosphepane,cyclic
P1CCC1,Phosphetane,cyclic
P1C=C=C1,Phosphete,cyclic
P=1C=CC1,Phosphete,cyclic
P1CCCCC1,Phosphinane,cyclic
P1CC1,Phosphirane,cyclic
P1CCCCCCC1,Phosphocane,cyclic
P1CCCC1,Phospholane,cyclic
P1CCCCCCCC1,Phosphonane,cyclic
c1c2c(ccc1)cnnc2,Phtalazine,cyclic
C1CNCCN1,Piperazine,cyclic
C1CCCCN1,Piperidine,cyclic
c1ncnc2c1nccn2,Pteridine,cyclic
c1nc2c(n1)ncnc2,Purine,cyclic
n1cc2c(c1)ccccc2,Pyclohepta[c]pyrrole,cyclic
o1c2nccc2ccc1,"Pyrano[2,3-b]pyrrole",cyclic
o1c2nncc2ccc1,"Pyrano[2,3-c]pyrazole",cyclic
o1c2c(cnc2)ccc1,"Pyrano[2,3-c]pyrrole",cyclic
o1c2ncnc2ccc1,"Pyrano[2,3-d]imidazole",cyclic
o1c2nnnc2ccc1,"Pyrano[2,3-d]triazole",cyclic
o1c2c(ncc2)ccc1,"Pyrano[3,2-b]pyrrole",cyclic
o1c2c(nnc2)ccc1,"Pyrano[3,2-c]pyrazole",cyclic
o1cc2nccc2cc1,"Pyrano[3,4-b]pyrrole",cyclic
o1cc2nncc2cc1,"Pyrano[3,4-c]pyrazole",cyclic
o1cc2c(cnc2)cc1,"Pyrano[3,4-c]pyrrole",cyclic
o1cc2ncnc2cc1,"Pyrano[3,4-d]imidazole",cyclic
o1cc2c(ncc2)cc1,"Pyrano[4,3-b]pyrrole",cyclic
o1cc2c(nnc2)cc1,"Pyrano[4,3-c]pyrazole",cyclic
c1cnccn1,Pyrazine,cyclic
c1nncc1,Pyrazole,cyclic
C1NNCC1,Pyrazolidine,cyclic
n12nccc1ncnc2,"Pyrazolo[1,5-a][1,3,5]triazine",cyclic
n12nccc1cncc2,"Pyrazolo[1,5-a]pyrazine",cyclic
n12nccc1cccc2,"Pyrazolo[1,5-a]pyridine",cyclic
n12nccc1nccc2,"Pyrazolo[1,5-a]pyrimidine",cyclic
o1n2nccc2nc1,"Pyrazolo[1,5-b][1,2,4]oxadiazole",cyclic
n12nccnc2ccn1,"Pyrazolo[1,5-b][1,2,4]triazine",cyclic
o1n2nccc2cn1,"Pyrazolo[1,5-b][1,2,5]oxadiazole",cyclic
s1n2nccc2cn1,"Pyrazolo[1,5-b][1,2,5]thiadiazole",cyclic
o1n2nccc2cc1,"Pyrazolo[1,5-b][1,2]oxazole",cyclic
s1n2nccc2cc1,"Pyrazolo[1,5-b][1,2]thiazole",cyclic
n12nccc2cccn1,"Pyrazolo[1,5-b]pyridazine",cyclic
n12nccc1ccnc2,"Pyrazolo[1,5-c]pyrimidine",cyclic
n12nnccc2ccn1,"Pyrazolo[1,5-c]triazine",cyclic
o1ncn2nccc12,"Pyrazolo[1,5-d][1,2,4]oxadiazole",cyclic
s1ncn2nccc12,"Pyrazolo[1,5-d][1,2,4]thiadiazole",cyclic
n12nccc1cnnc2,"Pyrazolo[1,5-d][1,2,4]triazine",cyclic
o1ccn2nccc2cc1,"Pyrazolo[1,5-d][1,4]oxazepine",cyclic
n1ncc2ncccnc12,"Pyrazolo[3,4-b][1,4]diazepine",cyclic
o1c2nncc2ncc1,"Pyrazolo[3,4-b][1,4]oxazine",cyclic
n1ncc2c1ncccc2,"Pyrazolo[3,4-b]azepine",cyclic
n1ncc2c1cnccc2,"Pyrazolo[3,4-c]azepine",cyclic
n1ncc2c1nnccc2,"Pyrazolo[3,4-c]diazepine",cyclic
n1ncc2c1ncncc2,"Pyrazolo[3,4-d][1,3]diazepine",cyclic
o1cnc2nncc2c1,"Pyrazolo[3,4-d][1,3]oxazine",cyclic
s1cnc2nncc2c1,"Pyrazolo[3,4-d][1,3]thiazine",cyclic
n1ncc2c1ccncc2,"Pyrazolo[3,4-d]azepine",cyclic
n1ncc2c1cnncc2,"Pyrazolo[3,4-d]diazepine",cyclic
o1ncc2nncc2c1,"Pyrazolo[3,4-d]oxazine",cyclic
s1ncc2nncc2c1,"Pyrazolo[3,4-d]thiazine",cyclic
n1ncc2c1cncnc2,"Pyrazolo[3,4-e][1,3]diazepine",cyclic
o1c2c(nnc2)cnc1,"Pyrazolo[3,4-e][1,3]oxazine",cyclic
s1c2c(nnc2)cnc1,"Pyrazolo[3,4-e][1,3]thiazine",cyclic
n1ncc2c1nccnc2,"Pyrazolo[3,4-e][1,4]diazepine",cyclic
o1nccc2nncc12,"Pyrazolo[3,4-e]oxazine",cyclic
s1nccc2nncc12,"Pyrazolo[3,4-e]thiazine",cyclic
o1c2c(nnc2)ncc1,"Pyrazolo[4,3-b][1,4]oxazine",cyclic
s1c2c(nnc2)ncc1,"Pyrazolo[4,3-b][1,4]thiazine",cyclic
n1ncc2nccccc12,"Pyrazolo[4,3-b]azepine",cyclic
n1ncc2c1cccnc2,"Pyrazolo[4,3-c]azepine",cyclic
n1ncc2nncccc12,"Pyrazolo[4,3-c]diazepine",cyclic
n1ncc2ncnccc12,"Pyrazolo[4,3-d][1,3]diazepine",cyclic
n1ncc2c1ccnnc2,"Pyrazolo[4,3-d]diazepine",cyclic
n1ncc2nccncc12,"Pyrazolo[4,3-e][1,4]diazepine",cyclic
o1c2n(nc1)ncc2,"Pyrazolo[5,1-b][1,3,4]oxadiazole",cyclic
s1c2n(nc1)ncc2,"Pyrazolo[5,1-b][1,3,4]thiadiazole",cyclic
o1c2n(ncc2)cccc1,"Pyrazolo[5,1-b][1,3]oxazepine",cyclic
o1c2n(ncc2)cc1,"Pyrazolo[5,1-b][1,3]oxazole",cyclic
s1c2n(ncc2)cc1,"Pyrazolo[5,1-b][1,3]thiazole",cyclic
n12nccc1nncc2,"Pyrazolo[5,1-c][1,2,4]triazine",cyclic
o1ncc2n(ncc2)cc1,"Pyrazolo[5,1-d][1,2,5]oxadiazepine",cyclic
n12ncncc2ccn1,"Pyrazolo[5,1-f][1,2,4]triazine",cyclic
c1cccnn1,Pyridazine,cyclic
c1ccccn1,Pyridine,cyclic
c1ccnc2c1nccn2,"Pyrido[2,3-b]pyrazine",cyclic
c1ccnc2c1ncnc2,"Pyrido[3,2-d]pyrimidine",cyclic
c1cncc2c1nccn2,"Pyrido[3,4-b]pyrazine",cyclic
c1cncc2c1ncnc2,"Pyrido[4,3-d]pyrimidine",cyclic
c1ncccn1,Pyrimidine,cyclic
c1nccc1,Pyrolle,cyclic
C1CCCN1,Pyrrolidine,cyclic
C1N2C(CC1)CCC2,Pyrrolizidine,cyclic
n12c(ncnc1)ccc2,"Pyrrolo[1,2-a][1,3,5]triazine",cyclic
n12c(cncc1)ccc2,"Pyrrolo[1,2-a]pyrazine",cyclic
n12c(nccc1)ccc2,"Pyrrolo[1,2-a]pyrimidine",cyclic
n12ncnnc1ccc2,"Pyrrolo[1,2-b][1,2,4,5]tetrazine",cyclic
n12nccnc1ccc2,"Pyrrolo[1,2-b][1,2,4]triazine",cyclic
o1n2c(cn1)ccc2,"Pyrrolo[1,2-b][1,2,5]oxadiazole",cyclic
s1n2c(cn1)ccc2,"Pyrrolo[1,2-b][1,2,5]thiadiazole",cyclic
o1n2c(cc1)ccc2,"Pyrrolo[1,2-b][1,2]oxazole",cyclic
s1n2c(cc1)ccc2,"Pyrrolo[1,2-b][1,2]thiazole",cyclic
o1n2c(ccc2)cccc1,"Pyrrolo[1,2-b]oxazepine",cyclic
n12ncccc1ccc2,"Pyrrolo[1,2-b]pyridazine",cyclic
n12nncnc1ccc2,"Pyrrolo[1,2-c][1,2,3,5]tetrazine",cyclic
n12c(ccnc1)ccc2,"Pyrrolo[1,2-c]pyrimidine",cyclic
n12nnccc1ccc2,"Pyrrolo[1,2-c]triazine",cyclic
o1ncn2c1ccc2,"Pyrrolo[1,2-d][1,2,4]oxadiazole",cyclic
s1ncn2c1ccc2,"Pyrrolo[1,2-d][1,2,4]thiadiazole",cyclic
n12c(cnnc1)ccc2,"Pyrrolo[1,2-d][1,2,4]triazine",cyclic
o1ccn2c(cc1)ccc2,"Pyrrolo[1,2-d][1,4]oxazepine",cyclic
s1ccn2c(cc1)ccc2,"Pyrrolo[1,2-d][1,4]thiazepine",cyclic
n12nnncc1ccc2,"Pyrrolo[1,2-d]tetrazine",cyclic
o1c2n(nc1)ccc2,"Pyrrolo[2,1-b][1,3,4]oxadiazole",cyclic
s1c2n(nc1)ccc2,"Pyrrolo[2,1-b][1,3,4]thiadiazole",cyclic
o1c2n(cc1)ccc2,"Pyrrolo[2,1-b][1,3]oxazole",cyclic
s1c2n(cc1)ccc2,"Pyrrolo[2,1-b][1,3]thiazole",cyclic
n12c(nncc1)ccc2,"Pyrrolo[2,1-c][1,2,4]triazine",cyclic
n12c(nnnc1)ccc2,"Pyrrolo[2,1-d][1,2,3,5]tetrazine",cyclic
s1ncc2n(cc1)ccc2,"Pyrrolo[2,1-d][1,2,5]thiadiazepine",cyclic
n12ncncc1ccc2,"Pyrrolo[2,1-f][1,2,4]triazine",cyclic
n1c2ncccnc2cc1,"Pyrrolo[2,3-b][1,4]diazepine",cyclic
n1c2nccccc2cc1,"Pyrrolo[2,3-b]azepine",cyclic
n1c2c(cc1)cccnc2,"Pyrrolo[2,3-c]azepine",cyclic
n1ncccc2c1ncc2,"Pyrrolo[2,3-c]diazepine",cyclic
o1cnc2nccc2c1,"Pyrrolo[2,3-d][1,3]oxazine",cyclic
n1c2c(cc1)ccncc2,"Pyrrolo[2,3-d]azepine",cyclic
n1nccc2c(ncc2)c1,"Pyrrolo[2,3-d]diazepine",cyclic
o1ncc2nccc2c1,"Pyrrolo[2,3-d]oxazine",cyclic
o1c2c(ncc2)cnc1,"Pyrrolo[2,3-e][1,3]oxazine",cyclic
n1c2nccc2cncc1,"Pyrrolo[2,3-e][1,4]diazepine",cyclic
o1nncc2nccc12,"Pyrrolo[2,3-e]oxadiazine",cyclic
o1nccc2nccc12,"Pyrrolo[2,3-e]oxazine",cyclic
s1nncc2nccc12,"Pyrrolo[2,3-e]thiadiazine",cyclic
s1nccc2nccc12,"Pyrrolo[2,3-e]thiazine",cyclic
s1c2c(ncc1)ncc2,"Pyrrolo[3,2-b][1,4]thiazine",cyclic
n1c2c(ncccc2)cc1,"Pyrrolo[3,2-b]azepine",cyclic
n1nccnc2nccc12,"Pyrrolo[3,2-c][1,2,5]triazepine",cyclic
n1c2c(cnccc2)cc1,"Pyrrolo[3,2-c]azepine",cyclic
n1ncccc2nccc12,"Pyrrolo[3,2-c]diazepine",cyclic
s1nc2c(ncc2)cc1,"Pyrrolo[3,2-c]thiazine",cyclic
n1c2c(ncc2)ccnc1,"Pyrrolo[3,2-d][1,3]diazepine",cyclic
s1cnc2c(ncc2)c1,"Pyrrolo[3,2-d][1,3]thiazine",cyclic
n1nccc2nccc2c1,"Pyrrolo[3,2-d]diazepine",cyclic
n1nc2c(ncc2)ccn1,"Pyrrolo[3,2-d]triazepine",cyclic
s1ncnc2c1ncc2,"Pyrrolo[3,2-e][1,2,4]thiadiazine",cyclic
n1c2c(nccnc2)cc1,"Pyrrolo[3,2-e][1,4]diazepine",cyclic
o1nccc2c1ncc2,"Pyrrolo[3,2-e]oxazine",cyclic
n1c2c(nccc1)cnc2,"Pyrrolo[3,4-b][1,4]diazepine",cyclic
o1c2c(ncc1)cnc2,"Pyrrolo[3,4-b][1,4]oxazine",cyclic
n1c2c(cnc2)cccc1,"Pyrrolo[3,4-b]azepine",cyclic
n1cc2c(c1)cccnc2,"Pyrrolo[3,4-c]azepine",cyclic
s1cnc2c(c1)cnc2,"Pyrrolo[3,4-d][1,3]thiazine",cyclic
n1cc2c(c1)ccncc2,"Pyrrolo[3,4-d]azepine",cyclic
n1nccc2c(c1)cnc2,"Pyrrolo[3,4-d]diazepine",cyclic
s1c2c(cnc1)cnc2,"Pyrrolo[3,4-e][1,3]thiazine",cyclic
n1c2c(cnc2)cncc1,"Pyrrolo[3,4-e][1,4]diazepine",cyclic
s1nccc2c1cnc2,"Pyrrolo[3,4-e]thiazine",cyclic
[o+]1ccccc1,Pyrylium,cyclic
c1c2c(ccc1)ncnc2,Quinazoline,cyclic
c1cccc2c1C=CC(N2)=O,Quinolin-2(1H)one,cyclic
c1cccc2c1nccc2,Quinoline,cyclic
c1c2c(ccc1)nccn2,Quinoxaline,cyclic
C1CC2CCN1CC2,Quinuclidine,cyclic
C1CC(NC1=O)=O,Succinimide,cyclic
C1CCS(C1)(=O)=O,Sulfolane,cyclic
C1=CCS(C1)(=O)=O,Sulfolene,cyclic
C1CCCO1,Tetrahydrofurane,cyclic
c1ccc2c(c1)CCNC2,Tetrahydroisoquinoline,cyclic
O1CCCCC1,Tetrahydropyran,cyclic
c1c2c(ccc1)NCCC2,Tetrahydroquinoline,cyclic
S1CCCC1,Tetrahydrothiophene,cyclic
P1PPP1,Tetraphosphetane,cyclic
P=1P=PP1,Tetraphosphete,cyclic
P1PPCCP1,Tetraphosphinane,cyclic
P1PPCP1,Tetraphospholane,cyclic
P1PPCCCCCP1,Tetraphosphonane,cyclic
N1NNCCCN1,Tetrazepane,cyclic
N1NNN1,Tetrazetidine,cyclic
n1nnn1,Tetrazetidine,cyclic
N1NNCCN1,Tetrazinane,cyclic
n1nnccn1,Tetrazine,cyclic
N1NNCCCCN1,Tetrazocane,cyclic
n1nnccccn1,Tetrazocine,cyclic
n1(cnnn1),Tetrazole,cyclic
N1NNCN1,Tetrazolidine,cyclic
n12nnnc1cccc2,"Tetrazolo[1,5-a]pyridine",cyclic
N1NNCCCCCN1,Tetrazonane,cyclic
S1NNCCCC1,Thiadiazepane,cyclic
s1nncccc1,Thiadiazepine,cyclic
S1NNCCC1,Thiadiazinane,cyclic
S1NN1,Thiadiaziridine,cyclic
S1NNCCCCC1,Thiadiazocane,cyclic
S1NNCC1,Thiadiazolidine,cyclic
s1n2n(nccc2)cc1,"Thiadiazolo[2,3-a]triazine",cyclic
s1n2n(cc1)cccn2,"Thiadiazolo[3,2-a]triazine",cyclic
s1nnc2ncccc12,"Thiadiazolo[4,5-b]pyridine",cyclic
s1nnc2c1ccnc2,"Thiadiazolo[4,5-c]pyridine",cyclic
s1nnc2c1nccc2,"Thiadiazolo[5,4-b]pyridine",cyclic
s1nnc2c1cncc2,"Thiadiazolo[5,4-c]pyridine",cyclic
S1NNCCCCCC1,Thiadiazonane,cyclic
s1nncccccc1,Thiadiazonine,cyclic
S1PPCCCCCCC1,Thiadiphosphecane,cyclic
S1PPCCCC1,Thiadiphosphepane,cyclic
S1PPC1,Thiadiphosphetane,cyclic
S1PPCCC1,Thiadiphosphinane,cyclic
S1PP1,Thiadiphosphirane,cyclic
S1P=P1,Thiadiphosphirene,cyclic
S1PPCCCCC1,Thiadiphosphocane,cyclic
S1P=PC=C1,Thiadiphosphole,cyclic
S1PP=C=C1,Thiadiphosphole,cyclic
[S+]=1P=PCC1,Thiadiphosphole,cyclic
[S+]=1PP=CC1,Thiadiphosphole,cyclic
S1PPCCCCCC1,Thiadiphosphonane,cyclic
S1CCCCC1,Thiane,cyclic
S1PCCCCC1,Thiaphosphepane,cyclic
S1PCC1,Thiaphosphetane,cyclic
S1PCCCC1,Thiaphosphinane,cyclic
S1PC1,Thiaphosphirane,cyclic
S1PCCCCCC1,Thiaphosphocane,cyclic
S1PCCC1,Thiaphospholane,cyclic
S1P=CC=C1,Thiaphosphole,cyclic
S1PC=C=C1,Thiaphosphole,cyclic
[S+]=1P=CCC1,Thiaphosphole,cyclic
[S+]=1PC=CC1,Thiaphosphole,cyclic
S1NNNCCC1,Thiatriazepane,cyclic
s1nnnccc1,Thiatriazepine,cyclic
S1NNNCC1,Thiatriazinane,cyclic
S1NNNCCCC1,Thiatriazocane,cyclic
s1nnnc1,Thiatriazole,cyclic
S1NNNC1,Thiatriazolidine,cyclic
S1P=PP=C1,Thiatriphosphole,cyclic
[S+]=1P=PPC1,Thiatriphosphole,cyclic
[S+]=1PP=PC1,Thiatriphosphole,cyclic
S1NPCCCC1,Thiazaphosphepane,cyclic
S1NPC1,Thiazaphosphetidine,cyclic
S1NPCCC1,Thiazaphosphinane,cyclic
S1P=N1,Thiazaphosphirene,cyclic
S1PN1,Thiazaphosphiridine,cyclic
S1N=PC=C1,Thiazaphosphole,cyclic
S1NP=C=C1,Thiazaphosphole,cyclic
[S+]=1N=PCC1,Thiazaphosphole,cyclic
[S+]=1NP=CC1,Thiazaphosphole,cyclic
S1NPCC1,Thiazaphospholidine,cyclic
S1NCCCCC1,Thiazepane,cyclic
s1nccccc1,Thiazepine,cyclic
S1NCC1,Thiazetidine,cyclic
S1NCCCC1,Thiazinane,cyclic
s1nc1,Thiazirene,cyclic
S1NC1,Thiaziridine,cyclic
S1NCCCCCC1,Thiazocane,cyclic
c1sccn1,Thiazole,cyclic
S1NCCCCCCC1,Thiazonane,cyclic
s1nccccccc1,Thiazonine,cyclic
s1c2nccnc2cc1,"Thieno[2,3-b]pyrazine",cyclic
s1c2ncccc2cc1,"Thieno[2,3-b]pyridine",cyclic
s1c2nnccc2cc1,"Thieno[2,3-c]pyridazine",cyclic
s1c2c(cc1)ccnc2,"Thieno[2,3-c]pyridine",cyclic
s1c2c(cnnc2)cc1,"Thieno[2,3-d]pyridazine",cyclic
s1c2ncncc2cc1,"Thieno[2,3-d]pyrimidine",cyclic
s1c2nnncc2cc1,"Thieno[2,3-d]triazine",cyclic
s1c2ncnnc2cc1,"Thieno[2,3-e][1,2,4]triazine",cyclic
s1c2c(nccc2)cc1,"Thieno[3,2-b]pyridine",cyclic
s1c2c(nncc2)cc1,"Thieno[3,2-c]pyridazine",cyclic
s1c2c(cncc2)cc1,"Thieno[3,2-c]pyridine",cyclic
s1c2c(ncnc2)cc1,"Thieno[3,2-d]pyrimidine",cyclic
s1c2c(nnnc2)cc1,"Thieno[3,2-d]triazine",cyclic
s1cc2nccnc2c1,"Thieno[3,4-b]pyrazine",cyclic
s1cc2ncccc2c1,"Thieno[3,4-b]pyridine",cyclic
s1cc2nnccc2c1,"Thieno[3,4-c]pyridazine",cyclic
s1cc2c(c1)ccnc2,"Thieno[3,4-c]pyridine",cyclic
s1cc2c(c1)cnnc2,"Thieno[3,4-d]pyridazine",cyclic
s1cc2ncncc2c1,"Thieno[3,4-d]pyrimidine",cyclic
s1cc2nnncc2c1,"Thieno[3,4-d]triazine",cyclic
S1CCCCCC1,Thiepane,cyclic
S1C=CC=CC=C1,Thiepine,cyclic
S1CCC1,Thietane,cyclic
C1SC1,Thiirane,cyclic
s1cc1,Thiirene,cyclic
S1CCCCCCC1,Thiocane,cyclic
S1CCNCC1,Thiomorpholine,cyclic
N1CCS(CC1)(=O)=O,Thiomorpholine dioxide,cyclic
S1CCCCCCCC1,Thionane,cyclic
s1cccccccc1,Thionine,cyclic
s1cccc1,Thiophene,cyclic
s1c2nccc2ccc1,"Thiopyrano[2,3-b]pyrrole",cyclic
s1c2nncc2ccc1,"Thiopyrano[2,3-c]pyrazole",cyclic
s1c2c(cnc2)ccc1,"Thiopyrano[2,3-c]pyrrole",cyclic
s1c2ncnc2ccc1,"Thiopyrano[2,3-d]imidazole",cyclic
s1c2nnnc2ccc1,"Thiopyrano[2,3-d]triazole",cyclic
s1c2c(ncc2)ccc1,"Thiopyrano[3,2-b]pyrrole",cyclic
s1c2c(nnc2)ccc1,"Thiopyrano[3,2-c]pyrazole",cyclic
s1cc2nccc2cc1,"Thiopyrano[3,4-b]pyrrole",cyclic
s1cc2c(cnc2)cc1,"Thiopyrano[3,4-c]pyrrole",cyclic
s1cc2c(ncc2)cc1,"Thiopyrano[4,3-b]pyrrole",cyclic
s1cc2c(nnc2)cc1,"Thiopyrano[4,3-c]pyrazole",cyclic
P1NNNCC1,Triazaphosphinane,cyclic
N1NCCCCN1,Triazepane,cyclic
N1NCN1,Triazetidine,cyclic
N1NCCCN1,Triazinane,cyclic
n1ncccn1,Triazine,cyclic
N1NN1,Triaziridine,cyclic
N1NCCCCCN1,Triazocane,cyclic
n1ncccccn1,Triazocine,cyclic
N1NCCN1,Triazolidine,cyclic
n12nncc1cncc2,"Triazolo[1,5-a]pyrazine",cyclic
n12nncc1cccc2,"Triazolo[1,5-a]pyridine",cyclic
n12nncc1nccc2,"Triazolo[1,5-a]pyrimidine",cyclic
n12nncc2cccn1,"Triazolo[1,5-b]pyridazine",cyclic
n12nncc1ccnc2,"Triazolo[1,5-c]pyrimidine",cyclic
o1ccn2nncc2cc1,"Triazolo[1,5-d][1,4]oxazepine",cyclic
n1nc2nccccc2n1,"Triazolo[4,5-b]azepine",cyclic
n1nc2c(n1)cccnc2,"Triazolo[4,5-c]azepine",cyclic
N1NCCCCCCN1,Triazonane,cyclic
P1OOO1,Trioxaphosphetane,cyclic
P1OOOCC1,Trioxaphosphinane,cyclic
P1OOOCCCC1,Trioxaphosphocane,cyclic
P1PCCCCCCCP1,Triphosphecane,cyclic
P=1P=CP1,Triphosphete,cyclic
P=1PP=C1,Triphosphete,cyclic
P1PCCCP1,Triphosphinane,cyclic
P1PP1,Triphosphirane,cyclic
P1PCCP1,Triphospholane,cyclic
P1PCCCCCCP1,Triphosphonane,cyclic
n12ncnc1cncc2,"[1,2,4]triazolo[1,5-a]pyrazine",cyclic
n12ncnc1cccc2,"[1,2,4]triazolo[1,5-a]pyridine",cyclic
n12ncnc1nccc2,"[1,2,4]triazolo[1,5-a]pyrimidine",cyclic
n12ncnc2cccn1,"[1,2,4]triazolo[1,5-b]pyridazine",cyclic
n12ncnc1ccnc2,"[1,2,4]triazolo[1,5-c]pyrimidine",cyclic
o1ccn2ncnc2cc1,"[1,2,4]triazolo[1,5-d][1,4]oxazepine",cyclic
s1c2n(cnn2)cccc1,"[1,2,4]triazolo[3,4-b][1,3]thiazepine",cyclic
n12c(nnc1)cncc2,"[1,2,4]triazolo[4,3-a]pyrazine",cyclic
n12c(nnc1)cccc2,"[1,2,4]triazolo[4,3-a]pyridine",cyclic
n12c(nnc1)nccc2,"[1,2,4]triazolo[4,3-a]pyrimidine",cyclic
n12ncccc1nnc2,"[1,2,4]triazolo[4,3-b]pyridazine",cyclic
n12c(nnc1)ccnc2,"[1,2,4]triazolo[4,3-c]pyrimidine",cyclic
o1ccn2c(nnc2)cc1,"[1,2,4]triazolo[4,3-d][1,4]oxazepine",cyclic
s1ccn2c(nnc2)cc1,"[1,2,4]triazolo[4,3-d][1,4]thiazepine",cyclic
o1nc2ncccc2n1,"[1,2,5]oxadiazolo[3,4-b]pyridine",cyclic
o1nc2c(n1)ccnc2,"[1,2,5]oxadiazolo[3,4-c]pyridine",cyclic
s1nc2ncccc2n1,"[1,2,5]thiadiazolo[3,4-b]pyridine",cyclic
s1nc2c(n1)ccnc2,"[1,2,5]thiadiazolo[3,4-c]pyridine",cyclic
o1n2c(cc1)ccccc2,"[1,2]oxazolo[2,3-a]azepine",cyclic
o1nc2nccnc2c1,"[1,2]oxazolo[3,4-b]pyrazine",cyclic
o1nc2ncccc2c1,"[1,2]oxazolo[3,4-b]pyridine",cyclic
o1nc2c(c1)ccnc2,"[1,2]oxazolo[3,4-c]pyridine",cyclic
o1nc2c(c1)cnnc2,"[1,2]oxazolo[3,4-d]pyridazine",cyclic
o1nc2ncncc2c1,"[1,2]oxazolo[3,4-d]pyrimidine",cyclic
o1nc2c(nccc2)c1,"[1,2]oxazolo[4,3-b]pyridine",cyclic
o1nc2c(nncc2)c1,"[1,2]oxazolo[4,3-c]pyridazine",cyclic
o1nc2c(c1)cncc2,"[1,2]oxazolo[4,3-c]pyridine",cyclic
o1nc2c(ncnc2)c1,"[1,2]oxazolo[4,3-d]pyrimidine",cyclic
o1ncc2nccnc12,"[1,2]oxazolo[4,5-b]pyrazine",cyclic
o1ncc2ncccc12,"[1,2]oxazolo[4,5-b]pyridine",cyclic
o1ncc2nnccc12,"[1,2]oxazolo[4,5-c]pyridazine",cyclic
o1ncc2c1ccnc2,"[1,2]oxazolo[4,5-c]pyridine",cyclic
o1ncc2c1cnnc2,"[1,2]oxazolo[4,5-d]pyridazine",cyclic
o1ncc2ncncc12,"[1,2]oxazolo[4,5-d]pyrimidine",cyclic
o1ncc2c1nccc2,"[1,2]oxazolo[5,4-b]pyridine",cyclic
o1ncc2c1nncc2,"[1,2]oxazolo[5,4-c]pyridazine",cyclic
o1ncc2c1cncc2,"[1,2]oxazolo[5,4-c]pyridine",cyclic
o1ncc2c1ncnc2,"[1,2]oxazolo[5,4-d]pyrimidine",cyclic
s1n2nncc2cc1,"[1,2]thiazolo[2,3-c]triazole",cyclic
s1nc2nccnc2c1,"[1,2]thiazolo[3,4-b]pyrazine",cyclic
s1nc2ncccc2c1,"[1,2]thiazolo[3,4-b]pyridine",cyclic
